L42023	0	5000	45
L42023	5000	10000	13
L42023	10000	15000	33
L42023	15000	20000	11
L42023	20000	25000	41
L42023	25000	30000	45
L42023	30000	35000	39
L42023	35000	40000	8
L42023	40000	45000	67
L42023	45000	50000	3
L42023	50000	55000	67
L42023	55000	60000	30
L42023	60000	65000	17
L42023	65000	70000	33
L42023	70000	75000	41
L42023	75000	80000	70
L42023	80000	85000	53
L42023	85000	90000	36
L42023	90000	95000	52
L42023	95000	100000	61
L42023	100000	105000	20
L42023	105000	110000	17
L42023	110000	115000	10
L42023	115000	120000	0
L42023	120000	125000	35
L42023	125000	130000	56
L42023	130000	135000	99
L42023	135000	140000	47
L42023	140000	145000	12
L42023	145000	150000	71
L42023	150000	155000	23
L42023	155000	160000	37
L42023	160000	165000	39
L42023	165000	170000	17
L42023	170000	175000	97
L42023	175000	180000	47
L42023	180000	185000	28
L42023	185000	190000	74
L42023	190000	195000	23
L42023	195000	200000	49
L42023	200000	205000	73
L42023	205000	210000	47
L42023	210000	215000	86
L42023	215000	220000	57
L42023	220000	225000	96
L42023	225000	230000	99
L42023	230000	235000	44
L42023	235000	240000	67
L42023	240000	245000	55
L42023	245000	250000	29
L42023	250000	255000	26
L42023	255000	260000	73
L42023	260000	265000	97
L42023	265000	270000	10
L42023	270000	275000	61
L42023	275000	280000	9
L42023	280000	285000	78
L42023	285000	290000	37
L42023	290000	295000	39
L42023	295000	300000	94
L42023	300000	305000	94
L42023	305000	310000	36
L42023	310000	315000	36
L42023	315000	320000	17
L42023	320000	325000	31
L42023	325000	330000	58
L42023	330000	335000	72
L42023	335000	340000	21
L42023	340000	345000	57
L42023	345000	350000	18
L42023	350000	355000	64
L42023	355000	360000	77
L42023	360000	365000	30
L42023	365000	370000	93
L42023	370000	375000	43
L42023	375000	380000	53
L42023	380000	385000	14
L42023	385000	390000	40
L42023	390000	395000	76
L42023	395000	400000	14
L42023	400000	405000	92
L42023	405000	410000	38
L42023	410000	415000	63
L42023	415000	420000	38
L42023	420000	425000	63
L42023	425000	430000	16
L42023	430000	435000	36
L42023	435000	440000	29
L42023	440000	445000	11
L42023	445000	450000	98
L42023	450000	455000	36
L42023	455000	460000	82
L42023	460000	465000	47
L42023	465000	470000	84
L42023	470000	475000	20
L42023	475000	480000	40
L42023	480000	485000	74
L42023	485000	490000	76
L42023	490000	495000	33
L42023	495000	500000	1
L42023	500000	505000	65
L42023	505000	510000	84
L42023	510000	515000	100
L42023	515000	520000	89
L42023	520000	525000	20
L42023	525000	530000	16
L42023	530000	535000	62
L42023	535000	540000	23
L42023	540000	545000	73
L42023	545000	550000	21
L42023	550000	555000	37
L42023	555000	560000	80
L42023	560000	565000	55
L42023	565000	570000	77
L42023	570000	575000	69
L42023	575000	580000	62
L42023	580000	585000	56
L42023	585000	590000	94
L42023	590000	595000	60
L42023	595000	600000	20
L42023	600000	605000	50
L42023	605000	610000	27
L42023	610000	615000	0
L42023	615000	620000	3
L42023	620000	625000	24
L42023	625000	630000	55
L42023	630000	635000	74
L42023	635000	640000	21
L42023	640000	645000	37
L42023	645000	650000	23
L42023	650000	655000	57
L42023	655000	660000	59
L42023	660000	665000	99
L42023	665000	670000	25
L42023	670000	675000	11
L42023	675000	680000	68
L42023	680000	685000	47
L42023	685000	690000	79
L42023	690000	695000	15
L42023	695000	700000	83
L42023	700000	705000	90
L42023	705000	710000	81
L42023	710000	715000	12
L42023	715000	720000	32
L42023	720000	725000	57
L42023	725000	730000	60
L42023	730000	735000	38
L42023	735000	740000	43
L42023	740000	745000	87
L42023	745000	750000	85
L42023	750000	755000	80
L42023	755000	760000	61
L42023	760000	765000	67
L42023	765000	770000	57
L42023	770000	775000	60
L42023	775000	780000	19
L42023	780000	785000	78
L42023	785000	790000	68
L42023	790000	795000	24
L42023	795000	800000	66
L42023	800000	805000	4
L42023	805000	810000	82
L42023	810000	815000	81
L42023	815000	820000	68
L42023	820000	825000	19
L42023	825000	830000	82
L42023	830000	835000	75
L42023	835000	840000	66
L42023	840000	845000	92
L42023	845000	850000	53
L42023	850000	855000	57
L42023	855000	860000	5
L42023	860000	865000	73
L42023	865000	870000	27
L42023	870000	875000	14
L42023	875000	880000	80
L42023	880000	885000	83
L42023	885000	890000	51
L42023	890000	895000	18
